,KPI Source/Customer,Measure,score_mean,score_median,score_mode,score_quartile_1,score_quartile_2,score_quartile_3,score_min,score_max,measure_value_mean,measure_value_median,measure_value_mode,measure_value_quartile_1,measure_value_quartile_2,measure_value_quartile_3,measure_value_min,measure_value_max,KPI Source
235,Lummus Technology Inc,High CI P4 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Quality Management Business Process
236,Lummus Technology Inc,High CI P4 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Sales Business Process 
237,Lummus Technology Inc,High CI P4 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Service Business Process
238,Lummus Technology Inc,High Severity Alerts Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.747584592781204,2.684517673366864,2.630937880633374,2.6390134235804594,2.684517673366864,2.8512982302730125,2.605548854041013,2.986372861699043,Azure Security Events
239,Lummus Technology Inc,Incident Age (Average) Odoo,68.39080459770115,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,91.66666666666667,0.0,100.0,4.144185868866423,6.488005410304556,0.0,0.0,6.488005410304556,6.496449962805762,0.0,6.529096236843454,Ticket Age
240,Lummus Technology Inc,Incidents P1 Daily Odoo,91.95402298850576,100.0,100.0,100.0,100.0,100.0,0.0,100.0,13.096644248749655,9.595029912563277,0.0,2.7142857142857144,9.595029912563277,19.62962962962963,0.0,63.41463414634146,Service Desk numbers
241,Lummus Technology Inc,Incidents P2 Daily Odoo,94.82758620689656,100.0,100.0,100.0,100.0,100.0,0.0,100.0,7.319604009885253,5.011508683825068,0.0,2.848639455782313,5.011508683825068,7.493368700265252,0.0,33.33333333333334,Service Desk numbers
242,Lummus Technology Inc,Incidents P3 Daily Odoo,80.45977011494253,100.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,35.545565530325405,33.64779874213837,33.33333333333334,25.0,33.64779874213837,44.937629937629936,6.521739130434782,73.52941176470588,Service Desk numbers
243,Lummus Technology Inc,Low CI P1 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Accounting Business Process
244,Lummus Technology Inc,Low CI P1 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Delivery Business Process
245,Lummus Technology Inc,Low CI P1 Tickets for Engineering Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Information Technology Business Process
246,Lummus Technology Inc,Low CI P1 Tickets for Finance Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Finance Business Process
247,Lummus Technology Inc,Low CI P1 Tickets for People (HR) Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for People (HR ) Business Process
248,Lummus Technology Inc,Low CI P1 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Quality Management Business Process
249,Lummus Technology Inc,Low CI P1 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Sales Business Process 
250,Lummus Technology Inc,Low CI P1 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Service Business Process
251,Lummus Technology Inc,Low CI P2 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Accounting Business Process
252,Lummus Technology Inc,Low CI P2 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Delivery Business Process
253,Lummus Technology Inc,Low CI P2 Tickets for Engineering Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Information Technology Business Process
254,Lummus Technology Inc,Low CI P2 Tickets for Finance Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Finance Business Process
255,Lummus Technology Inc,Low CI P2 Tickets for People (HR) Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for People (HR) Business Process
256,Lummus Technology Inc,Low CI P2 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Quality Management Business Process
257,Lummus Technology Inc,Low CI P2 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Sales Business Process 
258,Lummus Technology Inc,Low CI P2 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Service Business Process
259,Lummus Technology Inc,Low CI P3 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Accounting Business Process
260,Lummus Technology Inc,Low CI P3 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Delivery Business Process
261,Lummus Technology Inc,Low CI P3 Tickets for Engineering Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Information Technology Business Process
262,Lummus Technology Inc,Low CI P3 Tickets for Finance Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Finance Business Process
263,Lummus Technology Inc,Low CI P3 Tickets for People (HR) Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for People (HR) Business Process
264,Lummus Technology Inc,Low CI P3 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Quality Management Business Process
265,Lummus Technology Inc,Low CI P3 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Sales Business Process 
266,Lummus Technology Inc,Low CI P3 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Service Business Process
267,Lummus Technology Inc,Low CI P4 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Accounting Business Process
268,Lummus Technology Inc,Low CI P4 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Delivery Business Process
269,Lummus Technology Inc,Low CI P4 Tickets for Engineering Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Information Technology Business Process
270,Lummus Technology Inc,Low CI P4 Tickets for Finance Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weigthed P4 Tickets for Finance Business Process
271,Lummus Technology Inc,Low CI P4 Tickets for People (HR) Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for People (HR) Business Process
272,Lummus Technology Inc,Low CI P4 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Quality Management Business Process
273,Lummus Technology Inc,Low CI P4 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Sales Business Process 
274,Lummus Technology Inc,Low CI P4 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Service Business Process
275,Lummus Technology Inc,Lummus Resolvers Answered Surveys Weekly (Percentage ),17.868338557993727,9.090909090909092,0.0,0.0,9.090909090909092,18.18181818181818,0.0,81.81818181818181,25.903915323955292,25.667495659518558,25.0,22.545194112417263,25.667495659518558,28.21009189925119,15.18324607329843,36.97478991596638,Internal Answered Surveys Percentage Weekly
276,Lummus Technology Inc,Lummus Resolvers Oldest Ticket (Age),14.039408866995075,4.761904761904762,4.761904761904762,4.761904761904762,4.761904761904762,4.761904761904762,0.0,100.0,220.8448275862069,220.5,240.0,206.25,220.5,237.75,192.0,248.0,Internal Ticket Oldest (Age)
277,Lummus Technology Inc,Lummus Resolvers Oldest Ticket (duration),83.79310344827586,100.0,100.0,80.0,100.0,100.0,0.0,100.0,49.27298780967449,16.80000019073486,12.13333320617676,12.13333320617676,16.80000019073486,30.95000076293945,12.13333320617676,299.6499938964844,Internal Ticket Oldest (duration)
278,Lummus Technology Inc,Mean Time Between P1,42.52873563218391,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,66.66666666666667,0.0,100.0,184.84755922894772,169.71574074074073,132.2275757575757,103.5766167953668,169.71574074074073,231.4772222222222,41.75931818181819,508.6675438596491,Quality Service Desk
279,Lummus Technology Inc,Medium CI P1 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Accounting Business Process
280,Lummus Technology Inc,Medium CI P1 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Delivery Business Process
281,Lummus Technology Inc,Medium CI P1 Tickets for Engineering Business Process,44.827586206896555,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5.2364158829676075,0.0,0.0,0.0,0.0,8.901515151515152,0.0,55.55555555555556,Weighted P1 Tickets for Information Technology Business Process
282,Lummus Technology Inc,Medium CI P1 Tickets for Finance Business Process,82.75862068965517,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.11947431302270012,0.0,0.0,0.0,0.0,0.0,0.0,3.703703703703704,Weighted P1 Tickets for Finance Business Process
283,Lummus Technology Inc,Medium CI P1 Tickets for People (HR) Business Process,81.03448275862068,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.31255762493085004,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,Weighted P1 Tickets for People (HR ) Business Process
284,Lummus Technology Inc,Medium CI P1 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Quality Management Business Process
285,Lummus Technology Inc,Medium CI P1 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Sales Business Process 
286,Lummus Technology Inc,Medium CI P1 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P1 Tickets for Service Business Process
287,Lummus Technology Inc,Medium CI P2 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Accounting Business Process
288,Lummus Technology Inc,Medium CI P2 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Delivery Business Process
289,Lummus Technology Inc,Medium CI P2 Tickets for Engineering Business Process,63.793103448275865,100.0,100.0,0.0,100.0,100.0,0.0,100.0,4.63483355724735,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Weighted P2 Tickets for Information Technology Business Process
290,Lummus Technology Inc,Medium CI P2 Tickets for Finance Business Process,86.20689655172414,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Finance Business Process
291,Lummus Technology Inc,Medium CI P2 Tickets for People (HR) Business Process,81.03448275862068,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.5540332564320571,0.0,0.0,0.0,0.0,0.0,0.0,7.692307692307693,Weighted P2 Tickets for People (HR) Business Process
292,Lummus Technology Inc,Medium CI P2 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Quality Management Business Process
293,Lummus Technology Inc,Medium CI P2 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Sales Business Process 
294,Lummus Technology Inc,Medium CI P2 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P2 Tickets for Service Business Process
295,Lummus Technology Inc,Medium CI P3 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Accounting Business Process
296,Lummus Technology Inc,Medium CI P3 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Delivery Business Process
297,Lummus Technology Inc,Medium CI P3 Tickets for Engineering Business Process,81.03448275862068,100.0,100.0,100.0,100.0,100.0,0.0,100.0,17.084546200925512,14.583333333333336,0.0,0.0,14.583333333333336,29.642857142857142,0.0,60.0,Weighted P3 Tickets for Information Technology Business Process
298,Lummus Technology Inc,Medium CI P3 Tickets for Finance Business Process,84.48275862068965,100.0,100.0,100.0,100.0,100.0,0.0,100.0,14.34351345369563,11.513157894736839,0.0,7.692307692307693,11.513157894736839,16.66666666666667,0.0,50.0,Weighted P3 Tickets for Finance Business Process
299,Lummus Technology Inc,Medium CI P3 Tickets for People (HR) Business Process,86.20689655172414,100.0,100.0,100.0,100.0,100.0,0.0,100.0,4.418054719426038,4.096989966555184,0.0,0.0,4.096989966555184,8.333333333333334,0.0,14.28571428571429,Weighted P3 Tickets for People (HR) Business Process
300,Lummus Technology Inc,Medium CI P3 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Quality Management Business Process
301,Lummus Technology Inc,Medium CI P3 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Sales Business Process 
302,Lummus Technology Inc,Medium CI P3 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P3 Tickets for Service Business Process
303,Lummus Technology Inc,Medium CI P4 Tickets for Accounting Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Accounting Business Process
304,Lummus Technology Inc,Medium CI P4 Tickets for Delivery Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Delivery Business Process
305,Lummus Technology Inc,Medium CI P4 Tickets for Engineering Business Process,34.48275862068966,0.0,0.0,0.0,0.0,100.0,0.0,100.0,17.2310543862268,15.833333333333336,0.0,5.138888888888889,15.833333333333336,26.704545454545453,0.0,50.0,Weighted P4 Tickets for Information Technology Business Process
306,Lummus Technology Inc,Medium CI P4 Tickets for Finance Business Process,46.55172413793103,0.0,0.0,0.0,0.0,100.0,0.0,100.0,10.452372640280068,12.77173913043478,0.0,0.0,12.77173913043478,16.0,0.0,35.48387096774194,Weigthed P4 Tickets for Finance Business Process
307,Lummus Technology Inc,Medium CI P4 Tickets for People (HR) Business Process,34.48275862068966,0.0,0.0,0.0,0.0,100.0,0.0,100.0,13.212030548064755,13.63636363636364,0.0,7.280219780219781,13.63636363636364,21.071428571428573,0.0,33.33333333333334,Weighted P4 Tickets for People (HR) Business Process
308,Lummus Technology Inc,Medium CI P4 Tickets for Quality Management Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Quality Management Business Process
309,Lummus Technology Inc,Medium CI P4 Tickets for Sales Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Sales Business Process 
310,Lummus Technology Inc,Medium CI P4 Tickets for Service Business Process,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weighted P4 Tickets for Service Business Process
311,Lummus Technology Inc,Memory Utilization Access Point,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utilization Access Point
312,Lummus Technology Inc,Memory Utilization Controller,76.29310344827586,75.0,75.0,75.0,75.0,75.0,75.0,100.0,42.06179127239715,45.14218771457672,0.0,40.79333335381966,45.14218771457672,46.4896357456843,0.0,49.16444481743707,Utilization Controller
313,Lummus Technology Inc,Memory Utilization Firewall,55.60344827586207,50.0,50.0,50.0,50.0,50.0,50.0,100.0,48.90815211202907,51.78078415814568,0.0,51.26047627897824,51.78078415814568,52.172656267881386,0.0,52.97781229019165,Utilization Firewall
314,Lummus Technology Inc,Memory Utilization Router,76.29310344827586,75.0,75.0,75.0,75.0,75.0,75.0,100.0,38.76391421828233,41.02649965286255,0.0,38.83666658401489,41.02649965286255,42.15174984931946,0.0,42.32333240509033,Utilization Router
315,Lummus Technology Inc,Memory Utilization Stack,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.07398741557396,24.36464286985851,0.0,24.36103181990366,24.36464286985851,24.367440428052625,0.0,24.85568180951205,Utilization Stack
316,Lummus Technology Inc,Memory Utilization Switch,76.29310344827586,75.0,75.0,75.0,75.0,75.0,75.0,100.0,30.54326783772173,32.14280002593994,0.0,32.113166681925456,32.14280002593994,32.18205018520355,0.0,32.5497998046875,Utilization Switch
317,Lummus Technology Inc,Memory Utilization Telecommunications,52.58620689655172,50.0,50.0,50.0,50.0,50.0,50.0,100.0,53.60919149414544,55.788148173579465,0.0,55.58509212953072,55.788148173579465,57.99833333492279,0.0,58.20937514305115,Utilization Telecommunications
318,Lummus Technology Inc,Modified/Created Ratio Tickets Daily,82.40284619594966,100.0,100.0,77.77777777777777,100.0,100.0,0.0,100.0,0.7678282867367613,0.8221726190476191,0.0,0.7329545454545454,0.8221726190476191,0.9080086580086579,0.0,1.0,Modified Tickets Daily (Percentage)
319,Lummus Technology Inc,Multiple failed user log on attempts (Count) Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsecure Logins
320,Lummus Technology Inc,No common travel activity from users (Count) Defender 365,79.3103448275862,100.0,100.0,80.0,100.0,100.0,0.0,100.0,12.724137931034482,8.0,0.0,4.0,8.0,15.0,0.0,108.0,Unsecure Logins
321,Lummus Technology Inc,Oldest Open Incident Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,277.96810334304286,250.5166625976562,250.5166625976562,250.5166625976562,250.5166625976562,312.1000061035156,177.8999938964844,366.1833190917969,Oldest Open Ticket
322,Lummus Technology Inc,Oldest Open Service Request Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,981.5982550259295,978.0833129882812,978.0833129882812,978.0833129882812,978.0833129882812,978.0833129882812,978.0833129882812,1181.949951171875,Oldest Open Ticket
323,Lummus Technology Inc,Open Tickets with 3w+ (Percentage),60.3448275862069,55.55555555555556,55.55555555555556,44.44444444444444,55.55555555555556,88.88888888888889,0.0,100.0,32.72967667108604,33.56684465781609,37.01923076923077,28.530913216108903,33.56684465781609,36.54497741163965,24.0,45.03311258278146,Open Tickets with 3w+ (Percentage)
324,Lummus Technology Inc,Operational Excellence Recommendations,83.62068965517241,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1.6206896551724137,0.0,0.0,0.0,0.0,1.0,0.0,26.0,Azure Recommendations
325,Lummus Technology Inc,Patch Pending Vulnerabilities Qualys,42.241379310344826,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2347.689655172414,3775.0,275.0,275.0,3775.0,4000.0,275.0,4560.0,Patch management
326,Lummus Technology Inc,Patch Status Failed N-able Weekly,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patch Status
327,Lummus Technology Inc,Patch Status Servers Cloud,87.6984126984127,100.0,100.0,100.0,100.0,100.0,0.0,100.0,80.95631641086185,91.38429752066116,0.0,90.78099173553719,91.38429752066116,91.82231404958677,0.0,92.42148760330579,Servers Cloud Availibility
328,Lummus Technology Inc,Patch Status Servers OP,59.00383141762452,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,0.0,100.0,54.98275862068966,50.0,50.0,50.0,50.0,50.0,0.0,100.0,Servers OP Availability
329,Lummus Technology Inc,Patch Status Servers OP,59.00383141762452,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,0.0,100.0,54.98275862068966,50.0,50.0,50.0,50.0,50.0,0.0,100.0,Servers OP Performance
330,Lummus Technology Inc,Percentage of Alerts Daily Odoo,61.206896551724135,66.66666666666667,83.33333333333333,50.0,66.66666666666667,83.33333333333333,0.0,100.0,47.80974171381362,43.64801864801865,55.55555555555556,34.556451612903224,43.64801864801865,59.7887323943662,12.5,93.4959349593496,Service Desk numbers
331,Lummus Technology Inc,Performance Recommendations,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Azure Recommendations
332,Lummus Technology Inc,Policy Updated Computers Crowdstrike,17.241379310344836,33.33333333333334,33.33333333333334,0.0,33.33333333333334,33.33333333333334,0.0,33.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Device Policy Compliance
333,Lummus Technology Inc,Problem Age (Average) Odoo,68.67816091954023,83.33333333333333,100.0,37.50000000000001,83.33333333333333,100.0,0.0,100.0,3.6561302681992336,0.0,0.0,0.0,0.0,6.634615384615385,0.0,19.0,Ticket Age
334,Lummus Technology Inc,Protected Devices - Umbrella,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1831.103448275862,1823.0,1873.0,1809.25,1823.0,1855.25,1792.0,1876.0,Protected Devices
335,Lummus Technology Inc,Resolution SLA,58.42911877394636,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,66.66666666666667,0.0,88.88888888888889,57.82445634965279,59.1062136516682,0.0,50.33640432457568,59.1062136516682,68.96551724137932,0.0,83.33333333333333,Resolution SLA
336,Lummus Technology Inc,Response SLA,91.57088122605364,100.0,100.0,88.88888888888889,100.0,100.0,0.0,100.0,87.89488878804104,92.27467811158799,100.0,87.52155172413794,92.27467811158799,94.05192244495564,0.0,100.0,Response SLA
337,Lummus Technology Inc,Response Time daily Odoo,85.46798029556652,100.0,100.0,85.71428571428571,100.0,100.0,0.0,100.0,33.85110741891874,31.881911553825965,0.0,18.60349898336514,31.881911553825965,42.05431811786624,0.0,108.3240013249591,Service Desk numbers
338,Lummus Technology Inc,Router Availability Auvik,92.75862068965517,100.0,100.0,80.0,100.0,100.0,0.0,100.0,93.6938013136289,100.0,100.0,84.55,100.0,100.0,0.0,100.0,Router Availability
339,Lummus Technology Inc,SCCM Devices with Compliance Policy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.37660905654927,97.38605780698929,97.48062015503876,97.30775496904529,97.38605780698929,97.43968302039168,97.23346828609986,97.55784061696659,Compliant Devices
340,Lummus Technology Inc,Satisfied Surveys Weekly (Percentage) Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.04360703544114,100.0,100.0,98.08599419448475,100.0,100.0,95.74468085106383,100.0,Satisfied and Dissatisfied Surveys
341,Lummus Technology Inc,Saving Amount of Recommendations,25.574712643678165,16.66666666666667,0.0,0.0,16.66666666666667,58.33333333333334,0.0,100.0,17413.96551724138,9491.0,2375.0,4469.5,9491.0,23906.0,74.0,59894.0,Azure Recommendations
342,Lummus Technology Inc,Security Recommendations,43.390804597701155,16.66666666666667,0.0,0.0,16.66666666666667,100.0,0.0,100.0,68.46551724137932,5.0,0.0,0.0,5.0,83.5,0.0,432.0,Azure Recommendations
343,Lummus Technology Inc,Server Availability Auvik,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Server Availability
344,Lummus Technology Inc,Server Cloud DNS,56.896551724137915,94.44444444444444,100.0,11.11111111111111,94.44444444444444,100.0,0.0,100.0,4.517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,87.375,Servers Cloud Availibility
345,Lummus Technology Inc,Server Cloud Memory Performance,91.37931034482759,100.0,100.0,100.0,100.0,100.0,0.0,100.0,91.22840030680112,99.99108112435694,100.0,99.83437688299949,99.99108112435694,100.0,0.0,100.0,Servers Cloud Availibility
